pet_20441, 3380, 枕頭, 睡覺
pet_17847, 3367, 水, 氫和氧
pet_11279, 3367, 水, 氫和氧
pet_20176, 3366, 木頭, 樹木
pet_20000, 3366, 木頭, 樹木
pet_17890, 3366, 木頭, 樹木
pet_17502, 3366, 木頭, 樹木
pet_17112, 3377, 電腦, 公司
pet_14108, 3353, 流汗, 喝水
pet_18736, 3353, 流汗, 喝水
pet_18596, 3353, 流汗, 喝水
pet_15872, 3353, 流汗, 喝水
pet_19519, 3378, 學生, 教室裡
pet_17883, 3378, 學生, 教室裡
pet_16300, 3378, 學生, 教室裡
pet_5361, 3380, 錢, 上學
pet_18070, 3370, 麵, 食物
pet_15723, 3370, 麵, 食物
pet_12363, 3367, 人體, 細胞
pet_10532, 3367, 人體, 細胞
pet_17972, 3367, 人體, 細胞
pet_20000, 3356, 傷心, 想哭
pet_17354, 3380, 錢包, 出門
pet_15677, 3380, 錢包, 出門
pet_7179, 3380, 錢包, 出門
pet_18057, 3380, 錢, 旅遊
pet_6136, 3389, 吃牛排, 肚子餓
pet_19978, 3389, 吃牛排, 肚子餓
pet_17964, 3389, 吃牛排, 肚子餓
pet_11502, 3388, 逛街, 買衣服
pet_8885, 3385, 流口水, 睡覺
pet_18594, 3395, 老師, 改作業
pet_17988, 3395, 老師, 改作業
pet_12481, 3389, 放屁, 肚子痛
pet_4049, 3389, 放屁, 肚子痛
pet_551, 3389, 放屁, 肚子痛
pet_16900, 3409, 天空, 自由
pet_14108, 3365, 大腦, 頭
pet_9677, 3365, 大腦, 頭
pet_18249, 3383, 貓, 叫
pet_18459, 3391, 生病, 睡覺
pet_15899, 3391, 生病, 睡覺
pet_13534, 3391, 生病, 睡覺
pet_20016, 3391, 睏了, 睡覺
pet_18457, 3391, 睏了, 睡覺
pet_17473, 3391, 睏了, 睡覺
pet_12565, 3367, 團體, 人
pet_20126, 3378, 貝殼, 海邊
pet_20000, 3378, 貝殼, 海邊
pet_14282, 3378, 貝殼, 海邊
pet_386, 3355, 游泳, 洗澡
pet_19956, 3355, 游泳, 洗澡
pet_16865, 3355, 游泳, 洗澡
pet_18061, 3388, 躲起來, 哭
pet_20347, 3393, 膽小鬼, 老鼠
pet_19883, 3356, 運動, 餓
pet_18286, 3356, 運動, 餓
pet_4992, 3356, 運動, 餓
pet_6509, 3356, 運動, 餓
pet_20616, 3383, 貓, 玩毛球
pet_19413, 3383, 貓, 玩毛球
pet_17893, 3383, 貓, 玩毛球
pet_18916, 3353, 運動, 流汗
pet_18931, 3378, 黑板, 教室裡
pet_17883, 3378, 黑板, 教室裡
pet_17265, 3383, 老師, 睡覺
pet_19109, 3380, 鉛筆, 上學
pet_18105, 3388, 找CD, 聽音樂
pet_16785, 3388, 找CD, 聽音樂
pet_17897, 3388, 趴著, 睡覺
pet_14394, 3388, 趴著, 睡覺
pet_18507, 3388, 去游泳池, 游泳
pet_15810, 3388, 去游泳池, 游泳
pet_11480, 3389, 脫衣服, 洗澡
pet_16945, 3389, 脫衣服, 洗澡
pet_4440, 3389, 脫衣服, 洗澡
pet_11710, 3389, 脫衣服, 洗澡
pet_18108, 3366, 蛋糕, 鮮奶油
pet_9910, 3366, 蛋糕, 鮮奶油
pet_20267, 3367, 衣服, 布料
pet_19834, 3384, 鬧鐘, 叫人起床
pet_15899, 3384, 鬧鐘, 叫人起床
pet_18691, 3384, 鬧鐘, 叫人起床
pet_17362, 3386, 發呆, 休息
pet_18594, 3354, 上課, 變聰明
pet_18376, 3354, 上課, 變聰明
pet_6922, 3354, 上課, 變聰明
pet_19534, 3356, 睡覺, 舒服
pet_18606, 3356, 睡覺, 舒服
pet_17883, 3356, 睡覺, 舒服
pet_16902, 3356, 吃飯, 健康
pet_18001, 3412, 肚子餓, 想吃東西
pet_16220, 3412, 肚子餓, 想吃東西
pet_20400, 3353, 天氣熱, 吃冰棒
pet_19509, 3353, 天氣熱, 吃冰棒
pet_19712, 3386, 結婚, 傳宗接代
pet_18001, 3386, 結婚, 傳宗接代
pet_17362, 3386, 結婚, 傳宗接代
pet_248, 3386, 結婚, 傳宗接代
pet_16033, 3409, 紅色, 開心
pet_16101, 3409, 紅色, 開心
pet_8956, 3391, 老師, 上廁所
pet_19020, 3391, 老師, 上廁所
pet_17934, 3391, 老師, 上廁所
pet_15043, 3391, 老師, 上廁所
pet_17881, 3356, 愛, 關心
pet_20452, 3412, 放屁, 害羞
pet_17181, 3412, 放屁, 害羞
pet_3125, 3380, 棉被, 冬天
pet_19672, 3356, 很熱, 吃冰
pet_19463, 3356, 很熱, 吃冰
pet_19463, 3356, 很熱, 吃冰
pet_16938, 3356, 很熱, 吃冰
pet_16938, 3356, 很熱, 吃冰
pet_20542, 3386, 上學, 唸書
pet_17335, 3386, 上學, 唸書
pet_14476, 3386, 上學, 唸書
pet_20104, 3373, 地板, 桌子
pet_18939, 3373, 地板, 桌子
pet_20187, 3377, 化妝品, 百貨公司
pet_20031, 3377, 化妝品, 百貨公司
pet_18507, 3377, 化妝品, 百貨公司
pet_17747, 3377, 化妝品, 百貨公司
pet_11480, 3377, 毛巾, 廁所
pet_18125, 3377, 毛巾, 廁所
pet_1661, 3393, 蚊子, 青蛙
pet_1661, 3393, 蚊子, 青蛙
pet_16444, 3393, 蚊子, 青蛙
pet_19583, 3353, 大熱天, 吃冰
pet_19583, 3353, 大熱天, 吃冰
pet_17596, 3353, 大熱天, 吃冰
pet_19114, 3353, 大熱天, 吃冰
pet_20390, 3391, 上班族, 升官
pet_18245, 3391, 上班族, 升官
pet_20148, 3360, 唱歌, 清喉嚨
pet_19627, 3360, 唱歌, 清喉嚨
pet_17366, 3360, 唱歌, 清喉嚨
pet_18363, 3358, 喝酒, 酒駕
pet_18245, 3358, 喝酒, 酒駕
pet_5157, 3358, 喝酒, 酒駕
pet_16300, 3399, 戀愛, 幸福
pet_16300, 3399, 戀愛, 幸福
pet_12783, 3399, 戀愛, 幸福
pet_16300, 3365, 心臟, 人
pet_5420, 3365, 心臟, 人
pet_17684, 3365, 鼻子, 人
pet_19592, 3380, 書, 上廁所
pet_17141, 3380, 書, 上廁所
pet_16932, 3380, 書, 上廁所
pet_14505, 3380, 書, 上廁所
pet_2161, 3366, 飲料, 糖
pet_17794, 3366, 飲料, 糖
pet_12102, 3366, 飲料, 糖
pet_15980, 3366, 椅子, 鋁
pet_19978, 3366, 椅子, 鋁
pet_17033, 3366, 椅子, 鋁
pet_18833, 3360, 洗澡, 燒熱水
pet_6922, 3360, 洗澡, 燒熱水
pet_19499, 3356, 失戀, 哭
pet_12363, 3356, 失戀, 哭
pet_19041, 3356, 失戀, 哭
pet_214, 3356, 失戀, 哭
pet_17008, 3388, 賺錢, 錢
pet_16147, 3388, 賺錢, 錢
pet_20441, 3388, 開機, 玩電腦
pet_17112, 3388, 開機, 玩電腦
pet_20132, 3353, 被罵, 打人
pet_11929, 3353, 被罵, 打人
pet_18518, 3384, 電腦, 關機
pet_19109, 3384, 電腦, 關機
pet_20000, 3353, 寂寞, 養寵物
pet_19592, 3395, 上班族, 塞車
pet_14108, 3395, 上班族, 塞車
pet_18586, 3356, 放假, 開心
pet_386, 3356, 放假, 開心
pet_386, 3356, 放假, 開心
pet_19712, 3365, 鼻子, 器官
pet_17793, 3365, 鼻子, 器官
pet_17684, 3365, 鼻子, 器官
pet_7167, 3365, 鼻子, 器官
pet_16564, 3365, 鼻子, 器官
pet_12103, 3357, 買樂透, 失望
pet_18518, 3357, 買樂透, 失望
pet_18912, 3378, 學生, 學校裡
pet_19028, 3378, 學生, 學校裡
pet_18946, 3378, 學生, 學校裡
pet_11874, 3378, 學生, 學校裡
pet_18741, 3393, 大雄, 胖虎
pet_18404, 3393, 大雄, 胖虎
pet_17112, 3393, 大雄, 胖虎
pet_4206, 3356, 睡覺, 放鬆
pet_19352, 3356, 睡覺, 放鬆
pet_17883, 3356, 睡覺, 放鬆
pet_4206, 3356, 睡覺, 放鬆
pet_16602, 3380, 手, 吃東西
pet_400, 3355, 上課, 睡覺
pet_5459, 3355, 上課, 睡覺
pet_3125, 3355, 上課, 睡覺
pet_20674, 3388, 吃東西, 看電視
pet_16421, 3388, 吃東西, 看電視
pet_15350, 3366, 電話, 塑膠
pet_20281, 3377, 枕頭, 房間
pet_16960, 3377, 枕頭, 房間
pet_17780, 3353, 坐車, 睡覺
pet_20148, 3385, 難過, 分手
pet_17780, 3385, 難過, 分手
pet_16878, 3385, 難過, 分手
pet_15829, 3385, 難過, 分手
pet_18617, 3371, 花, 公園
pet_18001, 3371, 花, 公園
pet_16745, 3371, 花, 公園
pet_19499, 3366, 棒棒糖, 糖
pet_18903, 3366, 棒棒糖, 糖
pet_17751, 3366, 衣服, 絲綢
pet_16194, 3366, 衣服, 絲綢
pet_16853, 3365, 牙齒, 身體
pet_16823, 3365, 牙齒, 身體
pet_6639, 3365, 牙齒, 身體
pet_18404, 3415, 夜店, 喝酒
pet_19978, 3354, 旅遊, 開心
pet_18976, 3354, 旅遊, 開心
pet_18356, 3354, 旅遊, 開心
pet_18505, 3354, 旅遊, 開心
pet_17749, 3370, 蛋糕, 食物
pet_17619, 3370, 蛋糕, 食物
pet_17033, 3370, 蛋糕, 食物
pet_19956, 3368, 乳酪, 牛奶
pet_13485, 3368, 乳酪, 牛奶
pet_12552, 3368, 乳酪, 牛奶
pet_20202, 3412, 天氣熱, 吹冷氣
pet_19200, 3412, 天氣熱, 吹冷氣
pet_18594, 3412, 天氣熱, 吹冷氣
pet_18594, 3412, 天氣熱, 吹冷氣
pet_20492, 3386, 上學, 讀書
pet_19774, 3386, 上學, 讀書
pet_19534, 3386, 上學, 讀書
pet_19855, 3409, 紅色, 憤怒
pet_19109, 3409, 紅色, 憤怒
pet_19714, 3409, 紅色, 憤怒
pet_18669, 3409, 紅色, 憤怒
pet_12134, 3409, 紅色, 憤怒
pet_15722, 3409, 紅色, 憤怒
pet_20201, 3415, 中秋節, 放煙火
pet_19627, 3368, 奶酪, 牛奶
pet_6136, 3368, 奶酪, 牛奶
pet_18040, 3357, 淋雨, 感冒
pet_18505, 3366, 櫃子, 木材
pet_18505, 3366, 櫃子, 木材
pet_11915, 3366, 櫃子, 木材
pet_17431, 3389, 哭, 寂寞
pet_16785, 3389, 哭, 寂寞
pet_16042, 3389, 哭, 寂寞
pet_19413, 3377, 食物, 廚房
pet_99, 3377, 食物, 廚房
pet_18282, 3377, 食物, 廚房
pet_17780, 3377, 食物, 廚房
pet_20187, 3378, 小孩, 公園
pet_19978, 3378, 小孩, 公園
pet_19519, 3378, 小孩, 公園
pet_9545, 3378, 小孩, 公園
pet_17749, 3378, 小孩, 公園
pet_18120, 3385, 尖叫, 害怕
pet_18033, 3385, 尖叫, 害怕
pet_17088, 3385, 尖叫, 害怕
pet_16938, 3378, 捷運, 台北
pet_18931, 3409, 笑臉, 開心
pet_11282, 3409, 笑臉, 開心
pet_11194, 3409, 笑臉, 開心
pet_18020, 3370, 電腦, 發明
pet_16702, 3370, 電腦, 發明
pet_19644, 3391, 熬夜, 睡覺
pet_16042, 3391, 熬夜, 睡覺
pet_16186, 3391, 熬夜, 睡覺
pet_19499, 3380, 麥克風, 演講
pet_20016, 3380, 麥克風, 演講
pet_14158, 3399, 醬油, 鹹
pet_2542, 3399, 醬油, 鹹
pet_8321, 3399, 醬油, 鹹
pet_7438, 3399, 醬油, 鹹
pet_20089, 3391, 小雞, 吃飼料
pet_10894, 3391, 小雞, 吃飼料
pet_20284, 3367, 房子, 水泥
pet_20288, 3367, 房子, 水泥
pet_17091, 3357, 買彩券, 財富
pet_17331, 3386, 洗澡, 健康
pet_12940, 3386, 洗澡, 健康
pet_20426, 3386, 唱歌, 發洩
pet_17127, 3386, 唱歌, 發洩
pet_19041, 3358, 喝酒, 過敏
pet_14718, 3358, 受傷, 發炎
pet_18373, 3388, 買股票, 賺錢
pet_18004, 3388, 買股票, 賺錢
pet_7414, 3389, 吃零食, 無聊
pet_18718, 3389, 吃零食, 無聊
pet_28, 3389, 吃零食, 無聊
pet_20331, 3393, 老鼠, 毒藥
pet_19179, 3357, 失戀, 難過
pet_99, 3357, 失戀, 難過
pet_17780, 3357, 失戀, 難過
pet_12827, 3384, 冷氣, 冷
pet_13313, 3384, 豬, 喝
pet_17426, 3384, 豬, 喝
pet_11915, 3378, 鬼, 鬼屋
pet_10973, 3378, 鬼, 鬼屋
pet_20310, 3354, 頭痛, 吃藥
pet_18373, 3354, 頭痛, 吃藥
pet_18404, 3354, 頭痛, 吃藥
pet_17218, 3395, 學生, 爛老師
pet_20358, 3387, 讀書, 聰明的頭腦
pet_18105, 3387, 讀書, 聰明的頭腦
pet_19941, 3387, 讀書, 聰明的頭腦
pet_18105, 3387, 讀書, 聰明的頭腦
pet_20000, 3368, 鞋子, 牛皮
pet_17335, 3368, 鞋子, 牛皮
pet_19962, 3356, 高興, 大笑
pet_19534, 3356, 高興, 大笑
pet_16839, 3356, 高興, 大笑
pet_5145, 3356, 高興, 大笑
pet_17461, 3365, 腳, 四肢
pet_17331, 3365, 腳, 四肢
pet_16597, 3365, 腳, 四肢
pet_20610, 3389, 吃東西, 累
pet_16549, 3389, 吃東西, 累
pet_13313, 3389, 吃東西, 累
pet_18286, 3389, 吃東西, 累
pet_16168, 3389, 吃東西, 累
pet_16069, 3389, 吃東西, 累
pet_17890, 3360, 口渴, 喝水
pet_17657, 3360, 口渴, 喝水
pet_13978, 3360, 口渴, 喝水
pet_6658, 3360, 口渴, 喝水
pet_20729, 3360, 洗臉, 擠洗面乳
pet_12363, 3360, 洗臉, 擠洗面乳
pet_18586, 3360, 洗臉, 擠洗面乳
pet_17515, 3360, 洗臉, 擠洗面乳
pet_17431, 3360, 洗臉, 擠洗面乳
pet_14108, 3360, 洗臉, 擠洗面乳
pet_20046, 3354, 傷心, 哭
pet_16840, 3354, 傷心, 哭
pet_13328, 3391, 老師, 休假
pet_17496, 3391, 老師, 休假
pet_15881, 3391, 老師, 休假
pet_16785, 3377, 病床, 醫院
pet_19583, 3377, 病床, 醫院
pet_18741, 3377, 病床, 醫院
pet_6493, 3377, 病床, 醫院
pet_16404, 3353, 太胖, 運動
pet_17988, 3365, 睫毛, 臉
pet_13128, 3365, 睫毛, 臉
pet_11057, 3365, 睫毛, 臉
pet_20403, 3356, 沒錢, 工作
pet_19179, 3356, 沒錢, 工作
pet_19672, 3356, 沒錢, 工作
pet_18019, 3356, 沒錢, 工作
pet_19583, 3383, 鳥, 飛翔
pet_17795, 3383, 鳥, 飛翔
pet_17452, 3383, 鳥, 飛翔
pet_20187, 3412, 洗澡, 脫褲子
pet_12363, 3412, 洗澡, 脫褲子
pet_20066, 3409, 綠色, 葉子
pet_19239, 3409, 綠色, 葉子
pet_18623, 3409, 綠色, 葉子
pet_18699, 3409, 紫色, 顏色
pet_15872, 3409, 紫色, 顏色
pet_3362, 3377, 桌子, 家裡
pet_18505, 3377, 桌子, 家裡
pet_18404, 3377, 桌子, 家裡
pet_864, 3377, 桌子, 家裡
pet_15773, 3387, 勤奮, 錢
pet_19472, 3356, 運動, 覺得累
pet_20000, 3356, 運動, 覺得累
pet_18877, 3356, 運動, 覺得累
pet_17893, 3356, 運動, 覺得累
pet_16890, 3356, 運動, 覺得累
pet_17461, 3388, 擠牙膏, 刷牙
pet_16147, 3388, 擠牙膏, 刷牙
pet_15723, 3388, 擠牙膏, 刷牙
pet_16474, 3388, 擠牙膏, 刷牙
pet_18916, 3389, 躲起來, 難過
pet_17104, 3389, 躲起來, 難過
pet_19862, 3412, 快樂, 開心
pet_16588, 3412, 快樂, 開心
pet_4770, 3412, 快樂, 開心
pet_16251, 3412, 快樂, 開心
pet_18540, 3353, 肚子餓, 吃牛排
pet_17244, 3353, 肚子餓, 吃牛排
pet_19818, 3354, 看電視, 長知識
pet_19184, 3354, 看電視, 長知識
pet_6922, 3354, 看電視, 長知識
pet_16168, 3354, 看電視, 長知識
pet_18001, 3353, 下雨, 淋雨
pet_20400, 3377, 書本, 教室
pet_12702, 3377, 書本, 教室
pet_16551, 3380, 水壺, 裝水
pet_15680, 3380, 水壺, 裝水
pet_18261, 3360, 起床, 換衣服
pet_18392, 3384, 老師, 吃飯
pet_16745, 3384, 老師, 吃飯
pet_7414, 3380, 螢光筆, 看書
pet_18669, 3380, 螢光筆, 看書
pet_20187, 3388, 煮菜, 吃飯
pet_20264, 3388, 煮菜, 吃飯
pet_19855, 3388, 煮菜, 吃飯
pet_12794, 3388, 煮菜, 吃飯
pet_20408, 3389, 休息, 肚子痛
pet_18001, 3389, 休息, 肚子痛
pet_19981, 3395, 教授, 學生
pet_15941, 3395, 教授, 學生
pet_15941, 3395, 教授, 學生
pet_16706, 3404, 快樂, 開心
pet_16878, 3404, 快樂, 開心
pet_17751, 3387, 用功唸書, 好成績
pet_16588, 3380, 信用卡, 花錢
pet_245, 3380, 信用卡, 花錢
pet_20113, 3366, 門, 鋁
pet_12363, 3366, 門, 鋁
pet_18302, 3366, 門, 鋁
pet_16300, 3412, 報警, 打110
pet_16300, 3412, 報警, 打110
pet_11915, 3412, 報警, 打110
pet_17164, 3378, 眼睛, 人
pet_16774, 3378, 眼睛, 人
pet_16156, 3378, 眼睛, 人
pet_18596, 3356, 天氣熱, 吃冰
pet_6922, 3356, 天氣熱, 吃冰
pet_20681, 3415, 客廳, 看電視
pet_19463, 3415, 客廳, 看電視
pet_19090, 3415, 客廳, 看電視
pet_18663, 3415, 客廳, 看電視
pet_13090, 3415, 客廳, 看電視
pet_12768, 3360, 煮飯, 開瓦斯
pet_4422, 3388, 吃泡麵, 吃飯
pet_15851, 3388, 吃泡麵, 吃飯
pet_18217, 3412, 看書, 聽音樂
pet_16474, 3412, 看書, 聽音樂
pet_16645, 3412, 看書, 聽音樂
pet_19592, 3353, 中秋節, 烤肉
pet_16300, 3370, 電腦, 計算機
pet_2218, 3370, 電腦, 計算機
pet_18173, 3415, 生病, 吃藥
pet_17587, 3415, 生病, 吃藥
pet_16186, 3389, 打人, 難過
pet_5227, 3389, 打人, 難過
pet_18476, 3404, 生病, 咳嗽
pet_4770, 3404, 生病, 咳嗽
pet_4770, 3404, 生病, 咳嗽
pet_14302, 3404, 生病, 咳嗽
pet_19895, 3393, 妹妹, 蟑螂
pet_18709, 3393, 妹妹, 蟑螂
pet_17657, 3409, 綠色, 森林
pet_18741, 3415, 父親節, 買蛋糕
pet_18721, 3415, 父親節, 買蛋糕
pet_19028, 3356, 吃飽, 開心
pet_18406, 3356, 吃飽, 開心
pet_17657, 3356, 吃飽, 開心
pet_17443, 3356, 吃飽, 開心
pet_19179, 3412, 傷心, 哭泣
pet_19179, 3412, 傷心, 哭泣
pet_16033, 3412, 傷心, 哭泣
pet_8758, 3412, 傷心, 哭泣
pet_18108, 3356, 放假, 快樂
pet_16268, 3356, 放假, 快樂
pet_16259, 3356, 放假, 快樂
pet_11743, 3353, 下雨天, 待在家
pet_16890, 3353, 下雨天, 待在家
pet_19883, 3353, 下雨天, 待在家
pet_19806, 3353, 下雨天, 待在家
pet_19883, 3353, 下雨天, 待在家
pet_19034, 3395, 學生, 早起
pet_19028, 3395, 學生, 早起
pet_19583, 3388, 去買東西吃, 吃飯
pet_17893, 3388, 去買東西吃, 吃飯
pet_18858, 3384, 狗, 握手
pet_17735, 3384, 狗, 握手
pet_16356, 3384, 狗, 握手
pet_19534, 3356, 想吃飯, 吃飯
pet_17264, 3356, 想吃飯, 吃飯
pet_17335, 3356, 想吃飯, 吃飯
pet_20307, 3415, 父親節, 買禮物
pet_17176, 3415, 父親節, 買禮物
pet_17176, 3415, 父親節, 買禮物
pet_5459, 3386, 看電視, 休閒
pet_17331, 3386, 看電視, 休閒
pet_5459, 3395, 老師, 遲到
pet_19592, 3395, 老師, 遲到
pet_18643, 3357, 賭博, 妻離子散
pet_7414, 3357, 賭博, 妻離子散
pet_18001, 3357, 賭博, 妻離子散
pet_16945, 3357, 賭博, 妻離子散
pet_19499, 3383, 學生, 念書
pet_6493, 3383, 學生, 念書
pet_17644, 3383, 學生, 念書
pet_16551, 3383, 學生, 念書
pet_16370, 3383, 學生, 念書
pet_20369, 3355, 分手, 傷心
pet_18457, 3355, 分手, 傷心
pet_11834, 3389, 約會, 無聊
pet_17164, 3392, 上班族, 無薪假
pet_15018, 3380, 瓶子, 喝水
pet_17366, 3380, 瓶子, 喝水
pet_16266, 3380, 瓶子, 喝水
pet_20390, 3391, 歌手, 唱歌
pet_19938, 3391, 歌手, 唱歌
pet_18719, 3391, 歌手, 唱歌
pet_11809, 3389, 看電視, 沒事做
pet_19090, 3380, 朋友, 難過
pet_18866, 3380, 朋友, 難過
pet_4422, 3380, 朋友, 難過
pet_16370, 3380, 朋友, 難過
pet_16300, 3380, 朋友, 難過
pet_16001, 3380, 朋友, 難過
pet_7930, 3380, 朋友, 難過
pet_20055, 3357, 吵架, 不愉快
pet_17888, 3353, 打完球, 睡覺
pet_17366, 3353, 打完球, 睡覺
pet_16300, 3353, 打完球, 睡覺
pet_16300, 3353, 打完球, 睡覺
pet_15872, 3380, 耳機, 聽mp3
pet_5506, 3412, 被誤會, 生氣
pet_10937, 3412, 被誤會, 生氣
pet_19922, 3412, 睡覺, 躺著
pet_16865, 3412, 睡覺, 躺著
pet_7167, 3412, 睡覺, 躺著
pet_15286, 3412, 睡覺, 躺著
pet_17696, 3360, 吃泡麵, 買泡麵
pet_16660, 3360, 吃泡麵, 買泡麵
pet_16224, 3360, 吃泡麵, 買泡麵
pet_14987, 3360, 吃泡麵, 買泡麵
pet_12380, 3367, 房子, 磚塊
pet_19806, 3387, 作息正常, 健康的身體
pet_18999, 3387, 作息正常, 健康的身體
pet_18490, 3387, 作息正常, 健康的身體
pet_16300, 3387, 作息正常, 健康的身體
pet_1661, 3380, 信用卡, 付錢
pet_12536, 3380, 信用卡, 付錢
pet_16702, 3380, 信用卡, 付錢
pet_16607, 3380, 信用卡, 付錢
pet_15586, 3380, 信用卡, 付錢
pet_17745, 3353, 睡覺, 抱抱
pet_17228, 3353, 睡覺, 抱抱
pet_17228, 3353, 睡覺, 抱抱
pet_16284, 3353, 睡覺, 抱抱
pet_16890, 3391, 工人, 賺錢
pet_18085, 3391, 工人, 賺錢
pet_17780, 3385, 難過, 被甩
pet_15773, 3385, 難過, 被甩
pet_10743, 3389, 減肥, 胖
pet_18788, 3380, 油門, 開車
pet_18173, 3380, 油門, 開車
pet_16551, 3380, 油門, 開車
pet_16138, 3380, 油門, 開車
pet_15941, 3380, 油門, 開車
pet_16147, 3380, 油門, 開車
pet_15350, 3378, 水族箱, 水族館
pet_19650, 3378, 水族箱, 水族館
pet_18568, 3378, 水族箱, 水族館
pet_16355, 3378, 水族箱, 水族館
pet_17431, 3388, 切菜, 煮菜
pet_18057, 3354, 生病, 頭痛
pet_18297, 3354, 生病, 頭痛
pet_19887, 3393, 蟑螂, 肥皂水
pet_16890, 3393, 蟑螂, 肥皂水
pet_19109, 3393, 蟑螂, 肥皂水
pet_18404, 3393, 蟑螂, 肥皂水
pet_6509, 3393, 蟑螂, 肥皂水
pet_16607, 3360, 出門, 關瓦斯
pet_17047, 3385, 睡覺, 疲累
pet_28, 3385, 睡覺, 疲累
pet_20000, 3386, 賺錢, 過生活
pet_20000, 3386, 賺錢, 過生活
pet_18159, 3386, 賺錢, 過生活
pet_20846, 3354, 看漫畫, 大笑
pet_20310, 3354, 看漫畫, 大笑
pet_15980, 3354, 看漫畫, 大笑
pet_9277, 3386, 喝牛奶, 長高
pet_9488, 3386, 喝牛奶, 長高
pet_9266, 3386, 喝牛奶, 長高
pet_9257, 3386, 喝牛奶, 長高
pet_18124, 3366, 炒飯, 飯
pet_17390, 3366, 炒飯, 飯
pet_17240, 3366, 炒飯, 飯
pet_20408, 3392, 媽媽, 壞小孩
pet_20000, 3392, 媽媽, 壞小孩
pet_18057, 3392, 媽媽, 壞小孩
pet_16942, 3392, 媽媽, 壞小孩
pet_19179, 3380, 汽車, 出門
pet_15669, 3380, 汽車, 出門
pet_17354, 3380, 汽車, 出門
pet_16875, 3380, 汽車, 出門
pet_9787, 3380, 汽車, 出門
pet_17782, 3365, 腦袋, 身體
pet_16853, 3365, 腦袋, 身體
pet_15700, 3365, 腦袋, 身體
pet_20681, 3357, 中樂透, 財富
pet_2395, 3357, 中樂透, 財富
pet_12848, 3412, 遭小偷, 打110
pet_19712, 3388, 開水, 洗澡
pet_16785, 3388, 開水, 洗澡
pet_7179, 3388, 開水, 洗澡
pet_17596, 3393, 小孩, 警察
pet_18356, 3393, 小孩, 警察
pet_16890, 3360, 看電視, 開燈
pet_19925, 3380, 身體, 跳舞
pet_17739, 3380, 身體, 跳舞
pet_17739, 3380, 身體, 跳舞
pet_17764, 3380, 身體, 跳舞
pet_10686, 3380, 身體, 跳舞
pet_19806, 3384, 嬰兒, 笑
pet_19592, 3384, 嬰兒, 笑
pet_19499, 3387, 努力念書, 好成績
pet_19193, 3387, 努力念書, 好成績
pet_18057, 3387, 努力念書, 好成績
pet_99, 3387, 努力念書, 好成績
pet_386, 3354, 看小說, 快樂
pet_20390, 3354, 看小說, 快樂
pet_386, 3354, 看小說, 快樂
pet_15810, 3354, 看小說, 快樂
pet_17095, 3380, 耳塞, 游泳
pet_17233, 3388, 運動, 流汗
pet_19733, 3383, 洗衣機, 洗衣服
pet_19332, 3383, 洗衣機, 洗衣服
pet_10186, 3383, 洗衣機, 洗衣服
pet_248, 3383, 洗衣機, 洗衣服
pet_15773, 3383, 洗衣機, 洗衣服
pet_15980, 3370, 睡覺, 習慣
pet_20358, 3388, 拿錢, 買東西
pet_7179, 3388, 拿錢, 買東西
pet_4238, 3388, 拿錢, 買東西
pet_1661, 3393, 蚊子, 壁虎
pet_1661, 3393, 蚊子, 壁虎
pet_19956, 3393, 蚊子, 壁虎
pet_19855, 3393, 蚊子, 壁虎
pet_19463, 3356, 很熱, 脫衣服
pet_19463, 3356, 很熱, 脫衣服
pet_16938, 3356, 很熱, 脫衣服
pet_16938, 3356, 很熱, 脫衣服
pet_18791, 3377, 主任, 學校
pet_18791, 3377, 主任, 學校
pet_17962, 3377, 主任, 學校
pet_19461, 3386, 看電視, 增加知識
pet_19009, 3386, 看電視, 增加知識
pet_18136, 3386, 看電視, 增加知識
pet_17104, 3360, 吃泡麵, 煮開水
pet_17845, 3360, 吃泡麵, 煮開水
pet_7930, 3360, 吃泡麵, 煮開水
pet_17696, 3360, 吃泡麵, 煮開水
pet_19107, 3378, 老師, 學校裡
pet_18912, 3378, 老師, 學校裡
pet_19028, 3378, 老師, 學校裡
pet_18946, 3378, 老師, 學校裡
pet_17739, 3388, 大笑, 很開心
pet_17162, 3388, 大笑, 很開心
pet_5467, 3388, 大笑, 很開心
pet_5467, 3388, 大笑, 很開心
pet_16702, 3388, 大笑, 很開心
pet_15980, 3393, 貓, 人類
pet_18404, 3393, 貓, 人類
pet_16782, 3393, 貓, 人類
pet_19499, 3366, 棉被, 棉花
pet_19499, 3366, 棉被, 棉花
pet_18254, 3366, 棉被, 棉花
pet_18254, 3366, 棉被, 棉花
pet_16001, 3387, 多喝水, 健康
pet_248, 3369, 豆皮, 黃豆
pet_4770, 3366, 鉛筆, 塑膠
pet_20403, 3375, 車子, 門
pet_17004, 3375, 車子, 門
pet_16195, 3375, 車子, 門
pet_20310, 3377, 湯匙, 餐廳
pet_17502, 3377, 湯匙, 餐廳
pet_16336, 3377, 湯匙, 餐廳
pet_19109, 3357, 地震, 土石流
pet_16251, 3357, 地震, 土石流
pet_19239, 3360, 洗澡, 去浴室
pet_18373, 3360, 洗澡, 去浴室
pet_18404, 3415, 父親節, 吃蛋糕
pet_17176, 3415, 父親節, 吃蛋糕
pet_19712, 3357, 颱風, 大風
pet_18404, 3357, 颱風, 大風
