pet_15705, 3370, 蛋糕, 甜點
pet_14568, 3358, 吸毒, 精神錯亂
pet_15678, 3354, 電腦, 沉迷
pet_6493, 3356, 出去玩, 快樂
pet_11834, 3356, 被愛, 幸福
pet_9531, 3395, 你, 說謊
pet_12459, 3366, 椅子, 紙
pet_14158, 3353, 生氣, 抱怨
pet_9510, 3358, 開心, 大笑
pet_12261, 3356, 沒錢, 生氣
pet_5029, 3380, 腦, 唸書
pet_12573, 3387, 游泳, 好身材
pet_10589, 3409, 無聊, 沒事做
pet_12540, 3387, 去聯誼, 男友
pet_15759, 3389, 覓食, 餓
pet_229, 3388, 上網, 買東西
pet_229, 3395, 貓, 洗澡
pet_6175, 3388, 買便當, 吃東西
pet_13270, 3354, 電影, 感動
pet_15898, 3391, 我, 他
pet_10570, 3391, 我, 他
pet_229, 3391, 我, 他
pet_5403, 3412, 躺在床上, 睡覺
pet_15785, 3354, 玩耍, 快樂
pet_5965, 3354, 玩耍, 快樂
pet_5965, 3389, 求助, 困難
pet_211, 3415, 電影院, 睡覺
pet_13483, 3399, 媽媽, 我的
pet_15481, 3388, 泡麵, 吃飯
pet_13637, 3360, 親親, 閉眼睛
pet_11282, 3378, 人, 宿舍
pet_12798, 3378, 人, 浴室
pet_14599, 3404, 腸胃不好, 拉肚子
pet_99, 3412, 上PTT, 開心
pet_625, 3356, 便秘, 難過
pet_11659, 3366, 椅子, 皮
pet_15898, 3391, 我, 愛
pet_15898, 3378, 愛, 手機裡
pet_15898, 3378, 愛, 手機裡
pet_4844, 3378, 愛, 手機裡
pet_11917, 3357, 幸運符, 幸運
pet_8590, 3386, 讀書, 充實
pet_6638, 3383, 打掃, 掃地
pet_8306, 3355, 下雪, 打雪仗
pet_9632, 3389, 專心, 唸書
pet_13195, 3366, 書桌, 金屬
pet_15670, 3391, 老師, 當學生
pet_12380, 3371, 草, 土
pet_386, 3380, 鹽, 炒菜
pet_3907, 3415, 無聊的時候, 上網
pet_6121, 3412, 有錢, 買車
pet_10593, 3409, 笨蛋, 傻
pet_6382, 3380, 滑鼠, 打魔獸
pet_11848, 3399, 人, 聰明
pet_15700, 3365, 腦袋, 頭
pet_6961, 3389, 念書, 段考
pet_8479, 3355, 冬天, 寒流來
pet_12768, 3383, 狗, 吃飼料
pet_9436, 3356, 愛人, 被愛
pet_13885, 3412, 冷, 穿衣服
pet_5459, 3399, 眼淚, 水
pet_15341, 3391, 我, 快樂
pet_7647, 3383, 和尚, 念經
pet_5227, 3365, 錢, 生命
pet_14795, 3389, 吃零食, 看書
pet_15271, 3380, 出氣筒, 生氣
pet_8748, 3386, 休息, 看書
pet_13441, 3391, 學生, 唱歌
pet_15677, 3393, 魚, 貓咪
pet_15677, 3393, 鳥, 貓咪
pet_8403, 3355, 被打, 受傷
pet_5329, 3385, 殺人, 生氣
pet_15722, 3356, 睡覺, 精力充沛
pet_2006, 3354, 寂寞, 難過
pet_4762, 3370, 筷子, 工具
pet_7173, 3389, 跳, 快樂
pet_6755, 3380, 眼睛, 玩電動
pet_8380, 3355, 車禍, 賠錢
pet_14306, 3383, 貓, 陪我
pet_12848, 3353, 被誤會, 哭
pet_11915, 3358, 吵架, 冷戰
pet_10107, 3412, 生氣, 看電視
pet_3509, 3370, 親親, 禮貌
pet_15651, 3390, 我, 吃
pet_10922, 3387, 時間, 閒
pet_8175, 3357, 老師, 考試
pet_10329, 3360, 吃飯, 洗臉
pet_12413, 3360, 逛街, 穿鞋
pet_12413, 3360, 逛街, 穿衣
pet_6594, 3395, 老師, 沒錢
pet_15662, 3409, 紫色, 芋頭
pet_15665, 3392, 他, 吃飯
pet_4016, 3371, 青蛙, 池塘
pet_156, 3385, 喵喵叫, 是貓
pet_10739, 3357, 疾病, 痛苦
pet_13925, 3388, 睡覺, 睡
pet_13387, 3353, 天氣熱, 喝冷飲
pet_11480, 3355, 吃飯, 吃太飽
pet_11914, 3412, 上PTT, po文
pet_8202, 3358, 下雨, 洪水
pet_4228, 3386, 讀書, 有前途
pet_10407, 3412, 快樂, 吃大餐
pet_10922, 3380, 沐浴巾, 洗澡
pet_6656, 3390, 護士, 醫生
pet_11609, 3388, 買雞排, 吃飯
pet_15898, 3356, 愛, 想要
pet_15143, 3357, 吃飯, 活力
pet_7950, 3412, 洗澡, 洗腳
pet_12121, 3356, 想睡覺, 洗澡
pet_5199, 3353, 吃番薯, 放屁
pet_237, 3354, 分離, 哭
pet_12510, 3384, 小狗, 便便
pet_9325, 3383, 我們, 吃飯
pet_7887, 3354, 親你, 快樂
pet_13179, 3399, 尿, 鹹
pet_7887, 3354, 親你, 害羞
pet_15785, 3366, 紙, 回收紙
pet_7930, 3385, 生氣, 遇到壞人
pet_15665, 3353, 生氣, 丟東西
pet_14158, 3365, 錢, 交易
pet_7017, 3366, 成功, 努力
pet_6655, 3366, 成功, 努力
pet_15529, 3360, 喝水, 張開嘴
pet_15881, 3380, 雙手, 洗澡
pet_5564, 3365, 白雪公主, 童話故事
pet_9216, 3392, 老師, 學生
pet_15939, 3383, 他, 吃飯
pet_14262, 3366, 手機, 鋁
pet_1015, 3365, 眼睛, 動物
pet_12302, 3389, 睡覺, 發燒
pet_10661, 3360, 開心, 大笑
pet_4595, 3360, 煮菜, 開瓦斯
pet_14818, 3360, 吃飯, 買食物
pet_7051, 3378, 球, 籃球場
pet_8347, 3354, 上班, 睡著
pet_14228, 3377, 站長, 火車站
pet_7786, 3388, 拿錢包, 出門
pet_11430, 3360, 出門, 拿手機
pet_14497, 3366, 床, 竹子
pet_2923, 3393, 長頸鹿, 獅子
pet_8591, 3378, 水箱, 馬桶
pet_4543, 3384, 小貓, 大便
pet_4543, 3384, 小貓, 吃飯
pet_4543, 3384, 小貓, 喝水
pet_14282, 3385, 哭, 感動
pet_12565, 3390, 正妹, 我
pet_5683, 3386, 買衣服, 穿
pet_15914, 3389, 吃飯, 看電影
pet_7017, 3366, 果汁, 西瓜
pet_8596, 3377, 警車, 警察局
pet_15662, 3353, 看到偶像, 尖叫
pet_10569, 3357, 愛, 小孩
pet_14595, 3380, 球拍, 運動
pet_15429, 3357, 唸書, 快樂
pet_12116, 3378, 管理員, 動物園
pet_4843, 3353, 吃地瓜, 放屁
pet_3863, 3385, 睡覺, 困了
pet_9477, 3355, 談戀愛, 結婚
pet_5244, 3358, 吸毒, 興奮
pet_13824, 3385, 拉肚子, 腸胃不好
pet_11915, 3380, 力氣, 運動
pet_7006, 3385, 睡覺, 時間到了
pet_7319, 3385, 睡覺, 時間到了
pet_3941, 3367, 米飯, 米
pet_5667, 3356, 生病, 死亡
pet_14479, 3380, 手, 看電視
pet_5481, 3412, 脫褲子, 洗澡
pet_5035, 3412, 放屁, 不好意思
pet_6579, 3360, 變胖, 減肥
pet_8347, 3391, 我, 畫畫
pet_4401, 3378, 鴨子, 動物園
pet_7291, 3378, 書, 家裡
pet_15670, 3369, 玉米濃湯, 玉米
pet_7084, 3357, 病毒, 疾病
pet_15696, 3365, 耳朵, 器官
pet_15672, 3365, 耳朵, 器官
pet_15486, 3365, 床單, 床
pet_8599, 3391, 我, 翹課
pet_15668, 3384, 電腦, 重灌
pet_11855, 3384, 電腦, 重灌
pet_11559, 3389, 開冷氣, 熱
pet_2695, 3395, 校長, 壞學生
pet_13038, 3385, 罵人, 心情不好
pet_15035, 3365, 人, 動物
pet_12512, 3370, 思念, 痛苦
pet_12510, 3384, 感冒, 發燒
pet_6126, 3377, 貓, 公園
pet_13670, 3415, 感冒時, 看醫生
pet_11562, 3380, 音樂, 唱歌
pet_15722, 3385, 上班, 要賺錢
pet_11269, 3357, 跑步, 受傷
pet_11097, 3353, 淋雨, 洗澡
pet_5663, 3365, 紙, 文具
pet_11546, 3366, 湯, 蔬菜
pet_10199, 3353, 吃飯, 吃飽
pet_5910, 3368, 房子, 木材
pet_13925, 3369, 布丁, 牛奶
pet_14282, 3412, 唱歌, 吃東西
pet_15787, 3357, 好運, 錢財
pet_6203, 3399, 睡覺, 舒服
pet_10588, 3412, 睡覺, 哭
pet_9311, 3354, 考試, 很累
pet_15753, 3355, 打架, 被警察抓
pet_4855, 3380, 鍋鏟, 炒飯
pet_864, 3384, 生病, 發燒
pet_14573, 3357, 媽媽, 小孩
pet_6137, 3412, 獨處, 上網
pet_12229, 3369, 人, 水
pet_2312, 3378, 排球, 體育館
pet_12059, 3378, 籃球, 體育館
pet_11169, 3378, 籃球, 體育館
pet_13156, 3353, 抓狂, 打人
pet_9436, 3409, 快樂, 幸福
pet_15694, 3415, 早上, 吃早餐
pet_5669, 3356, 爬山, 累
pet_12513, 3384, 小狗, 跑步
pet_5331, 3389, 睡覺, 按摩
pet_9670, 3386, 快樂, 開心
pet_8004, 3354, 看電視, 變聰明
pet_4755, 3356, 被發卡, 難過
pet_5331, 3383, 女生, 煮飯
pet_11418, 3370, 老虎, 動物
pet_15705, 3377, 網球, 網球場
pet_8122, 3353, 吃瀉藥, 大便
pet_12142, 3357, 愛情, 傷心
pet_5021, 3360, 肚子餓, 煮泡麵
pet_3530, 3356, 買東西, 花錢
pet_7391, 3388, 約朋友, 吃飯
pet_11370, 3392, 小孩, 藥
pet_13349, 3354, 上課, 很累
pet_13824, 3380, 牛排醬, 吃牛排
pet_11445, 3383, 狗, 做愛
pet_13673, 3383, 現在, 睡覺
pet_5045, 3353, 天氣冷, 洗熱水澡
pet_7151, 3354, 男人, 開心
pet_15677, 3360, 洗澡, 到浴室
pet_15512, 3388, 大哭, 哭
pet_15712, 3409, 綠色, 顏色
pet_6164, 3370, 睡覺, 生活
pet_14478, 3370, 冬天, 季節
pet_601, 3354, 閱讀, 開心
pet_12794, 3383, 老師, 領薪水
pet_15711, 3377, 魚, 水裡
pet_12230, 3383, 男人, 開車
pet_9880, 3391, 教授, 好學生
pet_2684, 3388, 喝茶, 讀書
pet_12574, 3354, 睡覺, 興奮
pet_5322, 3384, 痛, 叫
pet_15694, 3380, 男朋友, 睡覺
pet_5032, 3355, 青春期, 長痘痘
pet_2657, 3360, 洗澡, 用肥皂
pet_15872, 3353, 不開心, 吃東西
pet_12280, 3412, 孤單, 聽歌
pet_3888, 3353, 躺在床上, 睡覺
pet_9061, 3370, 愛情, 開心
pet_12583, 3389, 大便, 無聊
pet_15773, 3412, 換褲子, 脫褲子
pet_5420, 3365, 心臟, 人
pet_9229, 3388, 找朋友, 唱歌
pet_509, 3356, 喝水, 覺得飽
pet_15417, 3354, 感冒, 生病
pet_15705, 3377, 書本, 書店
pet_4437, 3380, 嘴巴, 吃餅乾
pet_12878, 3380, 普拿疼, 頭痛
pet_5472, 3388, 放cd, 開音響
pet_9317, 3389, 打人, 傷心
pet_5410, 3356, 有趣, 上PTT
pet_15714, 3395, 蠟筆小新, 青椒
pet_15705, 3380, 面紙, 流淚
pet_5490, 3380, 面紙, 流淚
pet_15706, 3384, 他, 看書
pet_15694, 3354, 談戀愛, 興奮
pet_12311, 3409, 黃色, 活潑
pet_6493, 3354, 看書, 打瞌睡
pet_6493, 3354, 看書, 打瞌睡
pet_6722, 3354, 看書, 打瞌睡
pet_12864, 3385, 吃大餐, 肚子餓
pet_2395, 3388, 找MP3, 聽音樂
pet_13376, 3388, 愛睏, 睡覺
pet_3647, 3356, 考上, 開心
pet_5647, 3358, 吃飯, 想睡覺
pet_13780, 3390, 狗, 汪汪叫
pet_15465, 3412, 餓, 心情不好
pet_13464, 3393, 狗, 鬼
pet_15712, 3357, 火車, 人
pet_15712, 3357, 火車, 人
pet_5029, 3357, 火車, 人
pet_8052, 3386, 爽, 開心
pet_6186, 3388, 拿出MP3, 聽音樂
pet_5567, 3355, 失戀, 自殺
pet_12040, 3385, 玩遊戲, 想打發時間
pet_5681, 3388, 喝咖啡, 想睡覺
pet_15834, 3380, 衛生紙, 大哭
pet_15644, 3368, 椅子, 樹
pet_15644, 3368, 桌子, 樹
pet_4002, 3385, 睡覺, 懶了
pet_11456, 3390, 男朋友, 我
pet_13806, 3353, 上學, 交朋友
pet_13405, 3387, 早睡早起, 美麗的臉蛋
pet_11310, 3353, 吃飯, 聊天
pet_15644, 3365, 肌肉, 身體
pet_5743, 3357, 搭訕, 女朋友
pet_14837, 3360, 講電話, 打電話
pet_15819, 3391, 上班族, 錢
pet_7017, 3356, 跑步, 很累
pet_15785, 3383, 狗, 保護主人
pet_5626, 3383, 狗, 保護主人
pet_5029, 3389, 吃飯, 想媽媽
pet_15018, 3360, 吃飯, 張嘴
pet_11445, 3380, 遙控, 看電視
pet_10973, 3365, 電腦, 人生
pet_12380, 3388, 拿CD, 聽歌
pet_6215, 3386, 畫圖, 發洩
pet_11911, 3412, 打球, 灌籃
pet_15834, 3360, 尿尿, 拉拉鍊
pet_602, 3380, 書, 查資料
pet_15018, 3356, 下雨, 開車
pet_11059, 3389, 打屁, 無聊
pet_13885, 3365, 水, 自然
pet_11834, 3392, 我, 失業
pet_13387, 3384, 吃藥, 想睡
pet_15669, 3353, 口渴, 吃水果
pet_7961, 3377, 屎, 化糞池
pet_5555, 3391, 發呆, 睡覺
pet_15785, 3412, 找媽媽, 打電話
pet_15785, 3412, 找媽媽, 打電話
pet_5472, 3367, 愛情, 體貼
pet_15670, 3384, 小新, 跳大象舞
pet_4002, 3384, 小新, 跳大象舞
pet_3436, 3354, 工作, 認真
pet_15694, 3375, 人, 海
pet_7024, 3375, 人, 海
pet_5264, 3404, 結束, 分手
pet_7786, 3380, 菜刀, 煮菜
pet_5284, 3366, 便當, 鐵盒
pet_5220, 3353, 五月天, 唱歌
pet_5049, 3360, 開冷氣, 拿遙控器
pet_5049, 3360, 開冷氣, 關門窗
pet_5364, 3412, 洗手, 搓
pet_5364, 3412, 洗手, 沖
pet_4002, 3415, 期中考, 作弊
pet_15018, 3415, 體育館, 跑步
pet_5634, 3415, 體育館, 跑步
pet_5512, 3389, 砸電腦, 電腦壞掉
pet_5512, 3388, 上msn, 找朋友
pet_4867, 3354, 拉肚子, 虛弱
pet_5796, 3375, 小雞, 車
pet_3466, 3375, 小雞, 車
pet_5667, 3377, 鞋子, 賣場
pet_5491, 3386, 上進, 成功
pet_3652, 3383, 飛機, 載貨
pet_3652, 3383, 飛機, 打仗
pet_5055, 3387, 讀書, 聰明
pet_5389, 3384, 吃東西, 吐
pet_356, 3378, 文物, 博物館
pet_375, 3360, 洗杯子, 拿菜瓜布
pet_5364, 3393, 我, 惡夢
pet_5692, 3383, 花, 開花
pet_5199, 3386, 爽, 快樂
pet_5199, 3354, 打屁, 開心
pet_14101, 3360, 穿襪子, 拿襪子
pet_5199, 3360, 穿襪子, 拿襪子
pet_5634, 3371, 阿扁, 看守所
pet_15785, 3360, 洗澡, 準備沐浴乳
pet_5034, 3360, 洗澡, 準備沐浴乳
pet_5681, 3388, 打哈欠, 想睡覺
pet_5681, 3388, 打瞌睡, 想睡覺
pet_5454, 3389, 滾來滾去, 開心
pet_5899, 3389, 花錢, 賺錢
pet_5681, 3389, 花錢, 賺錢
pet_6164, 3389, 買東西, 賺錢
pet_5681, 3389, 買東西, 賺錢
pet_5681, 3389, 投資, 賺錢
pet_5675, 3353, 天氣冷, 窩在被窩裡
pet_5575, 3378, 大人, 動物園
pet_5423, 3383, 現在, 上網
pet_5078, 3356, 愛他, 打他
pet_3871, 3360, 慢跑, 暖身
pet_5227, 3409, 成熟, 老成
pet_4619, 3390, 小狗, 球
pet_15872, 3395, 公務員, 工作多
pet_5408, 3395, 公務員, 工作多
pet_11635, 3367, 團體, 個人
pet_5779, 3357, 東西, 南北
pet_15670, 3365, 袖子, 水果
pet_5244, 3365, 袖子, 水果
pet_5244, 3365, 化妝品, 女人
pet_5244, 3387, 努力, 實力
pet_15785, 3355, 要喝水, 尿尿
pet_15785, 3355, 要喝水, 想尿尿
pet_15785, 3355, 要喝水, 上廁所
pet_15785, 3355, 要喝水, 很解渴
pet_15785, 3355, 要喝水, 跑廁所
pet_4844, 3378, 人, 屋子
pet_15677, 3365, 馬桶, 設計
pet_15677, 3365, 馬桶, 設計
pet_15884, 3388, 擠牙膏, 先刷牙
pet_15834, 3388, 擠牙膏, 先刷牙
pet_5472, 3385, 大哭, 心情不好
pet_4410, 3356, 分手, 不捨
pet_4469, 3354, 想睡覺, 休息
pet_5532, 3355, 闖紅燈, 出車禍
pet_7786, 3380, 菜, 煮菜
pet_5532, 3380, 菜, 煮菜
pet_11108, 3412, 打雷, 躲起來
pet_5532, 3412, 打雷, 躲起來
pet_15773, 3387, k書, 好成績
pet_14904, 3388, 去飯館, 吃飯
pet_5782, 3377, 帽子, 服飾店
pet_6077, 3392, 女人, 難過
pet_5893, 3357, 劈腿, 殺機
pet_15753, 3355, 喝酒, 酒駕
pet_6110, 3415, 耶誕節, 買禮物
pet_15673, 3360, 休息, 閉上眼睛
pet_6215, 3360, 休息, 閉上眼睛
pet_6059, 3412, 近視, 看不清楚
pet_6110, 3393, 變態, 警察
pet_6301, 3360, 喝酒, 吃東西
pet_6143, 3383, 貓, 從高樓跳下
pet_15712, 3415, 選舉日, 吃飯
pet_7167, 3415, 選舉日, 吃飯
pet_2566, 3354, 小說, 感動
pet_5548, 3377, 冰淇淋, 冰店
pet_5060, 3391, 你, 電腦
pet_8496, 3391, 你, 電腦
pet_5403, 3395, 鄉民, 白目
pet_5403, 3370, 字典, 工具
pet_5965, 3354, 玩耍, 愉快
pet_5667, 3386, 讀書, 有工作
pet_6311, 3390, 宅男, 模型
pet_5977, 3366, 電視, 電路
pet_5861, 3356, 手癢, 打電動
pet_6041, 3360, 買東西, 帶錢
pet_6106, 3388, 上網下載, 聽音樂
pet_15778, 3358, 傷心, 大哭
pet_6380, 3358, 傷心, 大哭
pet_15837, 3409, 家人, 愛
pet_6135, 3409, 家人, 愛
pet_6191, 3392, 小狗, 玩
pet_6281, 3386, 考試, 測驗自己
pet_2006, 3378, 貓耳朵, 貓
pet_6143, 3370, 大象, 哺乳類
pet_56, 3391, 大家, 財富
pet_15644, 3354, 翹課, 快樂
pet_5632, 3354, 翹課, 快樂
pet_6070, 3392, 人類, 死亡
pet_5743, 3388, 找人, 爬山
pet_6275, 3354, 喝酒, 發酒瘋
pet_4206, 3353, 戀愛, 親親
pet_6143, 3353, 戀愛, 親親
pet_6143, 3388, 帶手機, 出門
pet_6366, 3415, 慶祝, 吃大餐
pet_15677, 3365, 馬桶, 家具
pet_15677, 3365, 馬桶, 家具
pet_15694, 3377, 司機, 車上
pet_3907, 3377, 司機, 車上
pet_15694, 3377, 乘客, 車上
pet_3907, 3377, 乘客, 車上
pet_6097, 3360, 作弊, 小心
pet_6060, 3354, 擁抱, 溫暖
pet_12142, 3392, 學生, 挨罵
pet_6191, 3353, 無聊的時候, 逛街
pet_6191, 3353, 無聊的時候, 發呆
pet_259, 3360, 煮飯, 按下開關
pet_15677, 3412, 口渴, 找飲料
pet_64, 3412, 口渴, 找飲料
pet_9244, 3415, 愚人節, 捉弄人
pet_6346, 3378, 手銬, 警察局
pet_6346, 3378, 手槍, 警察局
pet_425, 3412, 騎車, 戴口罩
pet_11169, 3354, 考試, 煩惱
pet_1934, 3391, 豬, 睡
pet_6244, 3391, 豬, 睡
pet_339, 3353, 玩遊戲, 開電腦
pet_6522, 3353, 玩遊戲, 開電腦
pet_6455, 3353, 玩遊戲, 喝飲料
pet_891, 3392, 期中考, 考試
pet_6152, 3383, 考試, 念書
pet_6258, 3355, 被欺負, 哭
pet_6537, 3412, 車禍, 找警察
pet_6287, 3392, 我, 打人
pet_6573, 3357, 成功, 名譽
pet_6545, 3404, 正, 美女
pet_11480, 3380, 暖氣, 睡覺
pet_6470, 3380, 暖氣, 睡覺
pet_10746, 3360, 洗澡, 開冷水
pet_6382, 3385, 打瞌睡, 累
pet_6215, 3386, 畫圖, 創作
pet_2695, 3386, 睡覺, 回復體力
pet_2566, 3386, 睡覺, 回復體力
pet_339, 3383, 你, 打棒球
pet_339, 3383, 你, 打棒球
pet_910, 3366, 巧克力, 可可豆
pet_6476, 3354, 跑步, 虛脫
pet_6476, 3387, 用功, 學分
pet_6476, 3387, 唸書, 學分
pet_2482, 3354, 正妹, 害羞
pet_4141, 3383, 增加知識, 看書
pet_6382, 3373, 鞋墊, 鞋子
pet_15018, 3404, 詐騙電話, 電話響
pet_2566, 3404, 詐騙電話, 電話響
pet_15677, 3373, 錢, 口袋
pet_1186, 3373, 錢, 口袋
pet_6589, 3360, 喝咖啡, 加糖
pet_6126, 3353, 放屁, 大便
pet_6352, 3357, 好心, 幸運
pet_5227, 3365, 錢, 工作
pet_6594, 3353, 讀書, 變強
pet_6638, 3367, 女人, 胸部
pet_338, 3353, 吃完飯, 看電視
pet_12385, 3391, 學生, 跳舞
pet_229, 3370, 奶茶, 食物
pet_15660, 3378, 草皮, 操場
pet_6722, 3378, 草皮, 操場
pet_6722, 3392, 小叮噹, 大雄
pet_3619, 3366, 籃球, 人頭
pet_6191, 3412, 大哭, 流眼淚
pet_28, 3355, 被打, 報警
pet_6352, 3412, 生氣, 暴飲暴食
pet_6556, 3354, 拉肚子, 變瘦
pet_6735, 3388, 拿起麥克風, 唱歌
pet_2006, 3370, 吃飯, 必須
pet_6790, 3365, 嘴巴, 吃東西
pet_6786, 3385, 逛街, 高興
pet_2214, 3380, 電腦, 想念
pet_2287, 3412, 睡覺, 安靜
pet_2297, 3356, 憂鬱, 哭
pet_2214, 3353, 被打, 打人
pet_1973, 3388, 發抖, 洗澡
pet_6493, 3389, 賴床, 上學
pet_15677, 3365, 馬桶, 方便
pet_15677, 3365, 馬桶, 方便
pet_7259, 3354, 不爽, 生氣
pet_1973, 3412, 受傷, 大叫
pet_15722, 3377, 鑰匙, 家裡
pet_2273, 3387, 作息正常, 好的身體
pet_2221, 3395, 貓, 孤獨
pet_2403, 3354, 看美女, 快樂
pet_2403, 3354, 看美女, 開心
pet_2417, 3412, 喝酒, 跳舞
pet_15837, 3412, 看準位置, 蓄勢待發
pet_15837, 3412, 看準位置, 蓄勢待發
pet_15669, 3360, 出門, 穿襪子
pet_10233, 3360, 出門, 穿襪子
pet_14517, 3377, 花, 公園
pet_2498, 3388, 上PTT, 約人
pet_2292, 3415, 家裡, 聊天
pet_1825, 3358, 吸毒, 發瘋
pet_8748, 3354, 吃飯, 生氣
pet_8040, 3354, 吃飯, 生氣
pet_15881, 3412, 睡, 流口水
pet_2516, 3412, 睡, 流口水
pet_15748, 3357, 買樂透, 破產
pet_10546, 3357, 買樂透, 破產
pet_15778, 3395, 學生, 失戀
pet_2288, 3395, 學生, 失戀
pet_2292, 3388, 拿枕頭, 睡覺
pet_15018, 3412, 開心, 哈哈哈
pet_2292, 3412, 開心, 哈哈哈
pet_11780, 3412, 洗澡, 洗頭髮
pet_6493, 3412, 洗澡, 洗頭髮
pet_2505, 3353, 很冷, 吃火鍋
pet_263, 3384, 電腦, 執行程式
pet_15683, 3354, 看書, 成績好
pet_2495, 3354, 看書, 成績好
pet_2636, 3353, 困難, 放棄
pet_15660, 3354, 吃宵夜, 後悔
pet_2503, 3354, 吃宵夜, 後悔
pet_2292, 3409, 離開, 難過
pet_2292, 3409, 離開, 分離
pet_2621, 3389, 寫答案, 考試
pet_9837, 3393, 媽媽, 爸爸
pet_2036, 3393, 媽媽, 爸爸
pet_15662, 3373, 老鼠, 汽車
pet_1541, 3373, 老鼠, 汽車
pet_8827, 3378, 文具, 書店
pet_2639, 3378, 文具, 書店
pet_2376, 3388, 開心, 大叫
pet_2549, 3391, 朋友, 出去完
pet_2395, 3360, 洗澡, 開電燈
pet_41, 3360, 洗澡, 開電燈
pet_11721, 3370, 電視, 科技
pet_2768, 3360, 看電影, 吃藥
pet_2, 3415, 火大, 想打人
pet_15837, 3412, 看準位置, 跑去坐
pet_15837, 3412, 看準位置, 跑去坐
pet_15837, 3412, 看準位置, 跑去搶
pet_15837, 3412, 看準位置, 跑去搶
pet_2629, 3412, 開心, 打電話
pet_2671, 3356, 飽, 快樂
pet_5518, 3393, 紅蘿蔔, 兔子
pet_1841, 3393, 紅蘿蔔, 兔子
pet_2877, 3388, 聊天, 快樂
pet_10959, 3380, 杯子, 喝湯
pet_2983, 3390, 妹妹, 睡覺
pet_156, 3380, 肺, 唱歌
pet_7900, 3366, 美女, 化妝品
pet_2777, 3366, 美女, 化妝品
pet_2777, 3367, 知識, 讀書
pet_3016, 3353, 考完試, 出去玩
pet_2904, 3377, 電影, 電視
pet_3016, 3377, 卡通, 電視
pet_3004, 3393, 人, 痛苦
pet_2953, 3391, 宅宅, 上PTT
pet_3016, 3386, 警察, 打擊犯罪
pet_15665, 3415, 睡覺時, 想你
pet_3081, 3415, 睡覺時, 想你
pet_3018, 3392, 小貓, 洗澡
pet_2402, 3354, 玩電玩, 高興
pet_3069, 3355, 唱歌, 喉嚨痛
pet_3011, 3385, 感冒, 被傳染
pet_15018, 3390, 五月天, 寫歌
pet_3130, 3390, 五月天, 寫歌
pet_3180, 3409, 寵物, 狗狗
pet_3228, 3386, 老師, 教書
pet_15670, 3399, 豬, 吃的
pet_1739, 3399, 豬, 吃的
pet_15837, 3388, 買東西, 購物
pet_3122, 3366, 書桌, 鋁合金
pet_3206, 3377, 警察, 法院
pet_3207, 3380, 手, 大笑
pet_15697, 3380, 水, 養寵物
pet_3207, 3380, 水, 養寵物
pet_2617, 3387, 多唸書, 聰明的頭腦
pet_1912, 3357, 彩虹, 幸運
pet_3306, 3383, 狗, 跑步
pet_3337, 3386, 大便, 排出廢物
pet_11463, 3392, 你, 生病
pet_3351, 3415, 吃飯, 用筷子
pet_3360, 3380, 紙張, 考試
pet_1339, 3356, 活著, 高興
pet_15840, 3380, 肌肉, 笑
pet_5518, 3380, 肌肉, 笑
pet_3110, 3380, 聲帶, 笑
pet_14987, 3392, 好人, 當好人
pet_3337, 3392, 好人, 當好人
pet_6968, 3377, 正妹, 廁所
pet_5336, 3377, 正妹, 廁所
pet_3357, 3383, 狗, 找東西
pet_3378, 3391, 貓咪, 撒嬌
pet_15834, 3380, 機車, 回家
pet_3377, 3391, 貓咪, 主人
pet_3344, 3395, 我, 熬夜
pet_3197, 3378, 阿珍, 阿扁
pet_2695, 3383, 蘇打綠, 唱歌
pet_5863, 3383, 蘇打綠, 唱歌
pet_3506, 3357, 上床, 小孩
pet_3536, 3375, 媽媽, 家
pet_5227, 3354, 喝水, 舒暢
pet_3223, 3354, 喝水, 舒暢
pet_3519, 3404, 興奮, 臉紅
pet_2419, 3388, 開youtube, 聽音樂
pet_3069, 3387, 有車子, 愛情
pet_3436, 3412, 打麻將, 吃東西
pet_2907, 3367, 人, 爸媽
pet_3550, 3399, 愛情, 自私
pet_3386, 3373, 身體, 衣服
pet_6493, 3370, 蘋果, 紅色
pet_3481, 3370, 蘋果, 紅色
pet_3617, 3358, 運動, 變瘦
pet_3619, 3415, 洗澡, 睡覺
pet_11659, 3360, 煮湯, 加水
pet_3650, 3378, 樹, 路上
pet_15677, 3360, 打開水龍頭, 刷牙洗臉
pet_15677, 3360, 打開水龍頭, 刷牙洗臉
pet_15841, 3360, 很累, 睡
pet_15841, 3360, 很累, 睡
pet_15848, 3388, 抽菸, 愛睏
pet_15848, 3388, 抽菸, 愛睏
pet_15677, 3365, 晾衣夾, 賽衣服
pet_15677, 3365, 晾衣夾, 賽衣服
pet_15677, 3365, 晾衣夾, 家具
pet_15677, 3365, 晾衣夾, 家具
pet_15677, 3365, 晾衣夾, 衣服
pet_15677, 3365, 晾衣夾, 衣服
pet_15677, 3412, 拿湯匙, 吃飯
pet_15677, 3412, 拿湯匙, 吃飯
pet_15677, 3412, 拿湯匙, 用來輔助
pet_15677, 3412, 拿湯匙, 用來輔助
pet_15677, 3412, 拿湯匙, 攪拌東西
pet_15677, 3412, 拿湯匙, 攪拌東西
pet_15677, 3360, 打開水龍頭, 逝水溫
