pet_22818, 3377, 雜貨店, 巧克力
pet_15471, 3384, 海盜, 放火
pet_24484, 3377, 神奇寶貝, 進化
pet_24366, 3377, 神奇寶貝, 進化
pet_24120, 3377, 神奇寶貝, 進化
pet_24366, 3377, 天擇說, 進化
pet_24366, 3377, 演化, 進化
pet_24484, 3377, 數碼寶貝, 進化
pet_24366, 3377, 數碼寶貝, 進化
pet_24484, 3377, 歷史, 進化
pet_24375, 3380, 渴望, 肚子餓
pet_8581, 3380, 渴望, 求偶
pet_8581, 3380, 渴望, 出去玩
pet_8581, 3380, 渴望, 睡覺
pet_8581, 3380, 渴望, 睡覺
pet_22932, 3377, 麵包店, 蛋糕
pet_5459, 3377, 冰箱, 布丁
pet_23134, 3377, 火車站, 火車
pet_23144, 3365, 關節, 身體
pet_23213, 3380, 衛生紙, 流淚
pet_23080, 3380, 衛生紙, 流淚
pet_23167, 3380, 棉被, 躺著
pet_23519, 3365, 眼, 身體
pet_23396, 3380, 椅子, 坐下
pet_11627, 3412, 吃零食, 看電視
pet_23509, 3412, 休息, 看電視
pet_23553, 3380, 鏡子, 打扮
pet_23510, 3380, 頭腦, 思考
pet_386, 3380, 熱水, 洗澡
pet_23992, 3357, 愛情, 婚姻
pet_24108, 3370, 巧克力, 糖果
pet_24482, 3377, 流浪狗, 疾病
pet_12659, 3370, 心靈, 寄托
pet_8581, 3370, 心靈, 寄託
pet_24375, 3370, 心靈, 寄託
pet_2172, 3370, 心靈, 內在世界
pet_8581, 3386, 白頭髮, 困擾
pet_24472, 3386, 擔心, 困擾
pet_8581, 3386, 擔心, 困擾
pet_8581, 3386, 憂心, 困擾
pet_24487, 3377, 奧斯卡, 提名
pet_8581, 3377, 奧斯卡, 提名
pet_24487, 3377, 金馬獎, 提名
pet_23890, 3377, 金馬獎, 提名
pet_8581, 3377, 金馬獎, 提名
pet_24487, 3377, 總統大選, 提名
pet_23890, 3377, 總統大選, 提名
pet_23890, 3377, 黨內初選, 提名
pet_23890, 3377, 金球獎, 提名
pet_24366, 3377, 選舉, 提名
pet_24216, 3377, 選舉, 提名
pet_23823, 3377, 選舉, 提名
pet_24302, 3377, 選舉, 提名
pet_24302, 3377, 班會, 提名
pet_24366, 3377, 委員, 提名
pet_24366, 3377, 立委, 提名
pet_24366, 3377, 代表, 提名
pet_8581, 3386, 實踐, 抱負
pet_24491, 3386, 實踐, 理想
pet_8581, 3386, 實踐, 理想
pet_24243, 3386, 實踐, 成功
pet_386, 3386, 實踐, 成功
pet_24441, 3386, 實踐, 成功
pet_24392, 3386, 實踐, 成功
pet_24401, 3386, 實踐, 承諾
pet_24484, 3386, 實踐, 踏實
pet_8581, 3370, 純淨的, 無污染
pet_24412, 3370, 純淨的, 乾淨
pet_8581, 3370, 純淨的, 乾淨
pet_8581, 3370, 純淨的, 乾淨
pet_8581, 3370, 純淨的, 白色
pet_8581, 3370, 純淨的, 白色
pet_24366, 3370, 純淨的, 形容詞
pet_8581, 3370, 純淨的, 形容詞
pet_24182, 3370, 純淨的, 形容詞
pet_24099, 3370, 純淨的, 形容詞
pet_2172, 3380, 金錢, 政客
pet_24217, 3380, 金錢, 政客
pet_8581, 3380, 選舉, 政客
pet_5459, 3380, 選舉, 政客
pet_8581, 3380, 騙局, 政客
pet_8581, 3380, 謊言, 政客
pet_24484, 3399, 創作, 藝術
pet_16476, 3399, 創作, 藝術
pet_24226, 3399, 創作, 特別的
pet_24226, 3399, 創作, 特別的
pet_24484, 3399, 創作, 快樂
pet_24484, 3399, 創作, 愉悅
pet_24484, 3399, 創作, 隨性
pet_24484, 3399, 創作, 需要天份
pet_24226, 3399, 創作, 獨特的
pet_24226, 3399, 創作, 獨特的
pet_24226, 3399, 創作, 有創意的
pet_24516, 3399, 創作, 有趣的
pet_24226, 3399, 創作, 有趣的
pet_24226, 3399, 創作, 有趣的
pet_24226, 3399, 創作, 別出心裁的
pet_24226, 3399, 創作, 別出心裁的
pet_24516, 3399, 創作, 快樂的
pet_24516, 3399, 創作, 需要靈感的
pet_24516, 3399, 創作, 困難的
pet_24516, 3399, 創作, 有意義的
pet_24640, 3377, 瓦斯, 一氧化碳
pet_21107, 3377, 瓦斯, 一氧化碳
pet_24243, 3377, 瓦斯, 一氧化碳
pet_24482, 3377, 瓦斯, 一氧化碳
pet_24216, 3377, 瓦斯, 一氧化碳
pet_24385, 3377, 瓦斯, 一氧化碳
pet_24482, 3377, 瓦斯, 液化石油氣
pet_24491, 3377, 瓦斯, 管線
pet_8581, 3377, 諾言, 珍惜
pet_8581, 3377, 諾言, 承諾
pet_8581, 3377, 諾言, 開心
pet_8581, 3377, 諾言, 情侶
pet_24482, 3377, 諾言, 信任
pet_24482, 3377, 諾言, 愛情
pet_24491, 3377, 諾言, 真愛
pet_24482, 3377, 諾言, 真愛
pet_24491, 3377, 諾言, 永恆
pet_24491, 3377, 諾言, 未來
pet_24491, 3377, 諾言, 欺騙的影子
pet_24491, 3377, 諾言, 一切的一切
pet_10088, 3377, 諾言, 真理
pet_10088, 3377, 諾言, 現實
pet_10088, 3377, 諾言, 信賴
pet_10088, 3377, 諾言, 朋友
pet_24143, 3412, 春天, 郊遊
pet_8581, 3412, 春天, 開心
pet_24271, 3412, 春天, 散步
pet_7024, 3412, 春天, 散步
pet_24143, 3412, 春天, 賞花
pet_24050, 3412, 春天, 賞花
pet_23971, 3412, 春天, 賞花
pet_23823, 3412, 春天, 賞花
pet_7024, 3412, 春天, 賞花
pet_8581, 3412, 春天, 出去玩
pet_8581, 3412, 春天, 穿短袖
pet_24143, 3412, 春天, 遊玩
pet_12659, 3377, 結束時, 終點
pet_24601, 3377, 終點線, 終點
pet_24143, 3377, 外太空, 彗星
pet_24143, 3377, 外太空, 彗星
pet_24488, 3377, 外太空, 彗星
pet_24230, 3377, 外太空, 彗星
pet_24182, 3377, 外太空, 彗星
pet_24203, 3377, 外太空, 彗星
pet_24182, 3377, 銀河系, 彗星
pet_24182, 3377, 太陽系, 彗星
pet_24143, 3377, 宇宙, 彗星
pet_24143, 3377, 宇宙, 彗星
pet_24203, 3377, 宇宙, 彗星
pet_24230, 3377, 宇宙中, 彗星
pet_24230, 3377, 太陽系裡, 彗星
pet_24143, 3377, 天空, 彗星
pet_24143, 3377, 天空, 彗星
pet_24230, 3377, 天空, 彗星
pet_24230, 3377, 夜晚, 彗星
pet_24143, 3377, 太空, 彗星
pet_24143, 3377, 太空, 彗星
pet_24143, 3377, 宇宙外太空, 彗星
pet_24143, 3377, 宇宙外太空, 彗星
pet_21635, 3366, 扳手, 金屬
pet_24401, 3366, 扳手, 金屬
pet_24216, 3366, 扳手, 金屬
pet_3857, 3366, 扳手, 金屬
pet_24271, 3366, 扳手, 金屬
pet_3857, 3366, 扳手, 鋼
pet_24564, 3366, 扳手, 模具
pet_5796, 3377, 神經細胞, 神經元
pet_24271, 3377, 神經細胞, 神經元
pet_24544, 3377, 神經細胞, 神經
pet_5796, 3377, 神經細胞, 神經
pet_24544, 3377, 神經細胞, 細胞
pet_5796, 3377, 神經細胞, 細胞
pet_24381, 3377, 神經細胞, 細胞核
pet_24600, 3377, 神經細胞, 細胞核
pet_24381, 3377, 神經細胞, 細胞膜
pet_24600, 3377, 神經細胞, 細胞膜
pet_5796, 3377, 漱口水, 水
pet_15674, 3377, 漱口水, 水
pet_24564, 3377, 漱口水, 細菌
pet_8581, 3377, 漱口水, 細菌
pet_8581, 3377, 漱口水, 細菌
pet_5796, 3377, 漱口水, 細菌
pet_8581, 3377, 漱口水, 衛生
pet_8581, 3377, 漱口水, 衛生
pet_24564, 3377, 漱口水, 乾淨
pet_8581, 3377, 漱口水, 乾淨
pet_24445, 3412, 精神不集中, 冒失
pet_8581, 3412, 緊張, 冒失
pet_24445, 3412, 緊張, 冒失
pet_24491, 3412, 緊張, 冒失
pet_24491, 3412, 心不在焉, 冒失
pet_24491, 3412, 太過積極, 冒失
pet_24491, 3412, 遇到喜歡的人, 冒失
pet_8581, 3412, 倉卒, 冒失
pet_8581, 3365, 動物園, 景點
pet_24271, 3365, 動物園, 景點
pet_8581, 3365, 動物園, 開心
pet_24541, 3365, 動物園, 遊樂場
pet_24541, 3365, 動物園, 遊樂場
pet_8581, 3365, 動物園, 遊樂場
pet_24154, 3399, 逆境, 考驗
pet_24271, 3399, 逆境, 考驗
pet_8581, 3399, 逆境, 困難
pet_24557, 3399, 逆境, 困難
pet_19806, 3399, 逆境, 痛苦
pet_24541, 3399, 逆境, 困境
pet_24541, 3399, 逆境, 困境
pet_24271, 3370, 糙米, 米飯
pet_23680, 3370, 糙米, 米飯
pet_5796, 3370, 稻米, 米飯
pet_5796, 3370, 水稻, 米飯
pet_5796, 3370, 稻, 米飯
pet_5796, 3370, 榖, 米飯
pet_24332, 3370, 池上米, 米飯
pet_24564, 3370, 紫米, 米飯
pet_24271, 3370, 紫米, 米飯
pet_237, 3377, 唱片行, 唱片
pet_6136, 3377, 唱片行, 唱片
pet_24143, 3377, 唱片行, 唱片
pet_15471, 3377, 唱片行, 唱片
pet_5796, 3377, 唱片行, 唱片
pet_5796, 3377, 唱片盒, 唱片
pet_24143, 3377, 唱片工廠, 唱片
pet_5796, 3377, 唱片工廠, 唱片
pet_5796, 3377, 唱片收納盒, 唱片
pet_5796, 3377, 賣唱片的地方, 唱片
pet_15471, 3377, 書局, 唱片
pet_15471, 3377, 賣場, 唱片
pet_237, 3377, 跳蚤市場, 唱片
pet_237, 3377, 錄音間, 唱片
pet_8581, 3412, 起立, 站好
pet_24557, 3412, 起立, 站好
pet_24441, 3412, 起立, 站好
pet_24375, 3412, 起立, 站好
pet_24154, 3412, 起立, 用腳站起來
pet_24557, 3412, 起立, 立正
pet_24441, 3412, 起立, 立正
pet_24154, 3412, 起立, 立正
pet_24441, 3412, 起立, 頭暈
pet_8581, 3412, 起立, 站起來
pet_16702, 3412, 起立, 站起來
pet_24557, 3412, 起立, 站起來
pet_16702, 3412, 起立, 敬禮
pet_10088, 3412, 起立, 敬禮
pet_14832, 3386, 出去, 買東西
pet_24599, 3386, 出去, 買東西
pet_15471, 3386, 出去, 買東西
pet_24491, 3386, 出去, 買東西
pet_24491, 3386, 出去, 交朋友
pet_24491, 3386, 出去, 看世界
pet_14832, 3386, 出去, 逛街
pet_3739, 3386, 出去, 把妹
pet_15471, 3386, 出去, 接小孩
pet_15471, 3386, 出去, 寄信
pet_15471, 3386, 出去, 辦事情
pet_3739, 3386, 出去, 晃晃
pet_24599, 3386, 出去, 吃飯
pet_3739, 3386, 出去, 吃飯
pet_14832, 3386, 出去, 吃東西
pet_8581, 3399, 準備好, 一定要
pet_8581, 3399, 準備好, 開心
pet_10088, 3399, 準備好, 可靠
pet_24366, 3412, 壓榨, 服從
pet_24366, 3412, 壓榨, 服從
pet_24564, 3412, 壓榨, 睡覺
pet_24366, 3412, 壓榨, 無奈
pet_24366, 3412, 壓榨, 無奈
pet_24366, 3412, 壓榨, 再反抗
pet_24366, 3412, 壓榨, 再反抗
pet_24366, 3412, 壓榨, 反抗
pet_24366, 3412, 壓榨, 反抗
pet_24562, 3412, 壓榨, 生氣
pet_24472, 3412, 壓榨, 生氣
pet_24562, 3412, 壓榨, 不高興
pet_24472, 3412, 壓榨, 不高興
pet_386, 3377, 小腿, 肌肉
pet_24441, 3377, 小腿, 肌肉
pet_386, 3377, 手臂, 肌肉
pet_386, 3377, 手臂, 肌肉
pet_24441, 3377, 手臂, 肌肉
pet_24441, 3377, 腹部, 肌肉
pet_24243, 3377, 身體, 肌肉
pet_24441, 3377, 背, 肌肉
pet_24586, 3377, 健身房, 肌肉
pet_24243, 3370, 守財奴, 病
pet_24441, 3370, 守財奴, 病
pet_24441, 3370, 守財奴, 一毛不拔的人
pet_24243, 3370, 守財奴, 不好的行為
pet_24608, 3370, 守財奴, 個性
pet_24484, 3370, 守財奴, 行為
pet_24608, 3370, 守財奴, 行為
pet_24441, 3377, 障礙, 成長
pet_24281, 3377, 障礙, 成長
pet_24416, 3377, 角落, 結網
pet_24515, 3377, 天花板, 結網
pet_24599, 3377, 蜘蛛, 結網
pet_24566, 3377, 蜘蛛, 結網
pet_24441, 3377, 電腦, 規則
pet_24441, 3377, 手冊, 規則
pet_24516, 3377, 學校, 規則
pet_24516, 3377, 國家, 規則
pet_24516, 3377, 政府, 規則
pet_24516, 3377, 公司, 規則
pet_24516, 3377, 書上, 規則
pet_24441, 3377, 課本, 規則
pet_24441, 3377, 公告, 規則
pet_24570, 3370, 脊椎動物, 高等動物
pet_24570, 3370, 脊椎動物, 名詞
pet_23640, 3370, 脊椎動物, 會走路的動物
pet_23640, 3370, 脊椎動物, 多細胞生物
pet_24217, 3370, 脊椎動物, 有骨頭的
pet_24152, 3370, 偉大, 讚賞
pet_24152, 3370, 偉大, 神聖
pet_24152, 3370, 偉大, 榮譽
pet_21635, 3357, 職稱, 自信
pet_21635, 3357, 職稱, 優越感
pet_21635, 3357, 職稱, 滿足感
pet_24441, 3377, 說話, 潛意識
pet_24441, 3377, 動作, 潛意識
pet_24441, 3377, 想法, 潛意識
pet_24441, 3377, 行為, 潛意識
pet_24382, 3377, 夢, 潛意識
pet_23654, 3377, 夢, 潛意識
pet_24382, 3377, 睡眠, 潛意識
pet_24382, 3377, 書本, 潛意識
pet_24610, 3370, 熱身, 保護
pet_24631, 3370, 熱身, 保護
pet_24590, 3370, 熱身, 保護
pet_24260, 3370, 熱身, 保護
pet_24260, 3370, 熱身, 預防
pet_24260, 3370, 熱身, 保健
pet_24375, 3370, 熱身, 運動
pet_24590, 3370, 熱身, 運動
pet_24607, 3370, 熱身, 安全
pet_24590, 3370, 熱身, 安全
pet_24610, 3370, 熱身, 習慣
pet_24375, 3370, 熱身, 習慣
pet_24143, 3386, 上學, 學問
pet_24143, 3386, 念書, 學問
pet_24143, 3386, 看書, 學問
pet_19806, 3370, 颶風, 天災
pet_24441, 3370, 颶風, 天災
pet_22362, 3370, 颶風, 大自然現象
pet_386, 3370, 歡笑, 快樂
pet_24607, 3370, 歡笑, 快樂
pet_24607, 3370, 歡笑, 好事
pet_23640, 3412, 喜劇, 高興
pet_23640, 3412, 喜劇, 很HIGH
pet_24610, 3412, 喜劇, 微笑
pet_23640, 3391, 生氣的時候, 決鬥
pet_23640, 3391, 心情不好時, 決鬥
pet_23640, 3370, 藥方, 藥材
pet_23640, 3370, 藥方, 不好吃的東西
pet_24541, 3370, 藥方, 清單
pet_24541, 3370, 藥方, 清單
pet_24590, 3386, 共同生活, 安全感
pet_24590, 3386, 共同生活, 溫暖
pet_24590, 3386, 共同生活, 精神
pet_24590, 3386, 共同生活, 互相幫助
pet_24541, 3386, 共同生活, 幸福
pet_14832, 3377, 天空, 臭氧
pet_14832, 3391, 客人, 餐巾
pet_24586, 3370, 名聲, 浮雲
pet_24586, 3370, 名聲, 虛華
pet_24640, 3399, 岩漿, 會流動
pet_8581, 3399, 岩漿, 火山爆發
pet_24640, 3399, 岩漿, 熱的
pet_4283, 3370, 生氣的, 發洩
pet_4283, 3370, 生氣的, 發洩
pet_24626, 3377, 書房, 椅子
pet_18811, 3377, 書房, 椅子
pet_24445, 3377, 書房, 書本
pet_24445, 3377, 書房, 漫畫
pet_24445, 3377, 書房, 字典
pet_24626, 3377, 書房, 櫃子
pet_24615, 3377, 階級, 制度
pet_19806, 3386, 清理, 衛生
pet_15081, 3386, 清理, 衛生
pet_3760, 3386, 清理, 衛生健康
pet_3760, 3386, 清理, 環境整潔
pet_3760, 3386, 清理, 掃除髒亂
pet_3760, 3386, 清理, 保持乾淨
pet_24164, 3386, 清理, 健康
pet_24164, 3386, 清理, 舒爽
pet_8581, 3386, 上課, 學問
pet_24607, 3386, 上課, 學問
pet_24143, 3386, 上課, 學問
pet_8581, 3386, 讀書, 學問
pet_24607, 3386, 讀書, 學問
pet_24143, 3386, 讀書, 學問
pet_8581, 3386, 努力, 學問
pet_8581, 3386, 去圖書館, 學問
pet_8581, 3386, 寫論文, 學問
pet_8581, 3386, 寫報告, 學問
pet_8581, 3386, 求學, 學問
pet_24821, 3370, 颶風, 自然現象
pet_24657, 3370, 颶風, 自然現象
pet_24599, 3370, 颶風, 自然現象
pet_8581, 3370, 颶風, 颱風
pet_24715, 3370, 颶風, 颱風
pet_24691, 3370, 颶風, 颱風
pet_22362, 3370, 颶風, 颱風
pet_8581, 3370, 颶風, 危險
pet_8581, 3370, 颶風, 天氣災害
pet_24649, 3380, 笑容, 樂觀者
pet_24542, 3380, 笑容, 樂觀者
pet_24643, 3380, 大笑, 樂觀者
pet_24643, 3380, 大笑, 樂觀者
pet_64, 3412, 喜劇, 大笑
pet_24821, 3412, 喜劇, 大笑
pet_24643, 3412, 喜劇, 大笑
pet_23137, 3412, 喜劇, 大笑
pet_24649, 3412, 喜劇, 大笑
pet_17104, 3412, 喜劇, 大笑
pet_24643, 3412, 喜劇, 大笑
pet_24610, 3412, 喜劇, 大笑
pet_64, 3412, 喜劇, 快樂
pet_23640, 3412, 喜劇, 快樂
pet_17104, 3412, 喜劇, 歡笑
pet_64, 3412, 喜劇, 開心
pet_24821, 3412, 喜劇, 開心
pet_24643, 3412, 喜劇, 開心
pet_17104, 3412, 喜劇, 愉快
pet_24803, 3391, 男人, 幸福
pet_21179, 3391, 男人, 幸福
pet_24803, 3391, 女人, 幸福
pet_21179, 3391, 女人, 幸福
pet_15151, 3391, 人, 幸福
pet_24790, 3391, 動物, 幸福
pet_15151, 3391, 動物, 幸福
pet_24803, 3391, 寵物, 幸福
pet_24751, 3391, 寵物, 幸福
pet_24824, 3386, 買東西, 發票
pet_8581, 3386, 買東西, 發票
pet_24649, 3386, 買東西, 發票
pet_24643, 3386, 買東西, 發票
pet_2486, 3386, 買東西, 發票
pet_24581, 3386, 買東西, 發票
pet_2486, 3386, 去小7, 發票
pet_8581, 3386, 買飲料, 發票
pet_2486, 3386, 買飲料, 發票
pet_2486, 3386, 去MOS, 發票
pet_8581, 3386, 去頂好, 發票
pet_24662, 3386, 消費, 發票
pet_24824, 3386, 分次買, 發票
pet_24665, 3391, 不爽的時候, 決鬥
pet_15151, 3370, 藥方, 藥
pet_23640, 3370, 藥方, 藥
pet_4440, 3370, 藥方, 配方
pet_24541, 3370, 藥方, 配方
pet_24541, 3370, 藥方, 配方
pet_8581, 3370, 藥方, 治病用的
pet_8581, 3370, 藥方, 救命仙丹
pet_8581, 3370, 藥方, 藥帖
pet_24677, 3370, 藥方, 解決方針
pet_24677, 3370, 藥方, 結果
pet_24677, 3370, 藥方, 吃的
pet_4440, 3370, 藥方, 處方
pet_24666, 3357, 冷淡, 寂寞
pet_24814, 3357, 冷淡, 寂寞
pet_24401, 3357, 冷淡, 寂寞
pet_24666, 3357, 冷淡, 冷漠
pet_24541, 3357, 冷淡, 冷漠
pet_24382, 3357, 冷淡, 沒朋友
pet_24666, 3357, 冷淡, 孤獨
pet_12134, 3357, 冷淡, 孤獨
pet_24666, 3357, 冷淡, 孤單
pet_12134, 3357, 冷淡, 孤單
pet_24666, 3357, 冷淡, 誤會
pet_12134, 3357, 冷淡, 誤會
pet_24771, 3386, 共同生活, 愛
pet_24541, 3386, 共同生活, 愛
pet_24590, 3386, 共同生活, 愛
pet_24771, 3386, 共同生活, 快樂
pet_19806, 3386, 共同生活, 互相幫忙
pet_19806, 3386, 共同生活, 互相照顧
pet_24771, 3386, 共同生活, 照顧別人
pet_24855, 3386, 共同生活, 節省開支
pet_24855, 3386, 共同生活, 方便照應
pet_24855, 3386, 共同生活, 彼此照顧
pet_24665, 3384, 老人, 社會問題
pet_8581, 3384, 老人, 社會問題
pet_8581, 3384, 貧困問題, 社會問題
pet_24643, 3384, 暴戾, 社會問題
pet_24643, 3384, 殺人放火, 社會問題
pet_24643, 3384, 教育失敗, 社會問題
pet_24643, 3384, 教育失敗, 社會問題
pet_24643, 3384, 錯誤示範, 社會問題
pet_24643, 3384, 擄人勒索, 社會問題
pet_24643, 3377, 實驗室, 臭氧
pet_24665, 3377, 實驗室, 臭氧
pet_14832, 3377, 實驗室, 臭氧
pet_24643, 3377, 大氣層, 臭氧
pet_24641, 3377, 大氣層, 臭氧
pet_24665, 3377, 臭氧層, 臭氧
pet_24401, 3377, 臭氧層, 臭氧
pet_24401, 3377, 臭氧層, 臭氧
pet_24643, 3377, 臭氧機, 臭氧
pet_386, 3377, 地球, 臭氧
pet_24643, 3370, 藥草, 植物
pet_24643, 3370, 藥草, 植物
pet_23784, 3370, 藥草, 植物
pet_24643, 3370, 藥草, 植物
pet_24570, 3370, 藥草, 植物
pet_14832, 3370, 藥草, 植物
pet_23784, 3370, 藥草, 藥
pet_24570, 3370, 藥草, 藥
pet_24643, 3370, 藥草, 治病的東西
pet_24643, 3370, 藥草, 治病的東西
pet_318, 3370, 藥草, 治病的東西
pet_23784, 3370, 藥草, 可食物
pet_24643, 3370, 藥草, 中藥的配方
pet_24643, 3370, 藥草, 中藥的配方
pet_24643, 3391, 吃飯, 餐巾
pet_24665, 3391, 吃飯, 餐巾
pet_24586, 3391, 吃飯, 餐巾
pet_24665, 3391, 吃法國料理時, 餐巾
pet_24665, 3391, 吃飯時, 餐巾
pet_24665, 3391, 吃晚餐時, 餐巾
pet_24641, 3370, 名聲, 可貴的東西
pet_8581, 3370, 名聲, 名望
pet_24767, 3399, 岩漿, 熱
pet_8581, 3399, 岩漿, 熱
pet_24767, 3399, 岩漿, 危險
pet_8581, 3399, 岩漿, 危險
pet_8581, 3399, 岩漿, 危險
pet_24643, 3399, 岩漿, 熱騰騰
pet_24643, 3399, 岩漿, 熱騰騰
pet_8581, 3399, 岩漿, 熱騰騰
pet_8581, 3399, 岩漿, 流動
pet_24767, 3399, 岩漿, 可怕
pet_8581, 3399, 岩漿, 可怕
pet_24767, 3399, 岩漿, 燙
pet_24767, 3399, 岩漿, 流體
pet_24803, 3370, 生氣的, 情緒
pet_24643, 3370, 生氣的, 情緒
pet_386, 3370, 生氣的, 情緒
pet_24541, 3370, 生氣的, 情緒
pet_4283, 3370, 生氣的, 情緒
pet_14832, 3370, 生氣的, 情緒
pet_24643, 3370, 生氣的, 形容詞
pet_24643, 3370, 生氣的, 形容詞
pet_24649, 3370, 生氣的, 形容詞
pet_24643, 3370, 生氣的, 感情表現
pet_24706, 3377, 書房, 筆
pet_18811, 3377, 書房, 筆
pet_24706, 3377, 書房, 書
pet_24677, 3377, 書房, 書
pet_24626, 3377, 書房, 書
pet_18811, 3377, 書房, 書
pet_24706, 3377, 書房, 小說
pet_24445, 3377, 書房, 小說
pet_24643, 3377, 書房, 雜誌
pet_24445, 3377, 書房, 雜誌
pet_24677, 3377, 書房, 私房錢
pet_24677, 3377, 書房, 不能說的秘密
pet_24643, 3377, 書房, 報紙
pet_24643, 3377, 書房, 一堆書
pet_24649, 3380, 十字, 遇到吸血鬼
pet_24488, 3380, 十字, 遇到吸血鬼
pet_24641, 3377, 階級, 貴賤
pet_24641, 3377, 階級, 不平等
pet_24690, 3377, 階級, 貧名
pet_24641, 3386, 申訴, 不爽
pet_24641, 3386, 申訴, 平等
pet_24643, 3386, 申訴, 打破歪風
pet_24643, 3386, 申訴, 獲得公平
pet_24643, 3386, 申訴, 替人抱屈
pet_23784, 3386, 申訴, 釐清冤情
pet_386, 3377, 燈泡, 燈絲
pet_22056, 3377, 燈泡, 燈絲
pet_24173, 3377, 燈泡, 燈絲
pet_22040, 3377, 燈泡, 燈絲
pet_14832, 3377, 燈泡, 燈絲
pet_24643, 3377, 大賣場, 燈絲
pet_24643, 3377, 五金行, 燈絲
pet_24643, 3377, 燈泡內, 燈絲
pet_24173, 3377, 檯燈, 燈絲
pet_24173, 3377, 桌燈, 燈絲
pet_386, 3377, 雜貨行, 燈絲
pet_386, 3377, 小夜燈, 燈絲
pet_386, 3377, 燈管, 燈絲
pet_386, 3377, 電器行, 燈絲
pet_24666, 3377, 燈泡裡, 燈絲
pet_24666, 3377, 壞燈泡裡, 燈絲
pet_24666, 3377, 手電筒裡, 燈絲
pet_24790, 3370, 照片, 紀念
pet_24739, 3370, 照片, 回憶
pet_24643, 3370, 照片, 回憶
pet_24665, 3370, 照片, 回憶
pet_318, 3370, 照片, 回憶
pet_24665, 3370, 照片, 回憶
pet_24544, 3370, 照片, 回憶
pet_318, 3370, 照片, 記錄
pet_11453, 3370, 照片, 記錄
pet_24643, 3370, 照片, 紀錄
pet_24544, 3370, 照片, 紀錄
pet_24665, 3370, 照片, 記憶
pet_24665, 3370, 照片, 留念
pet_24665, 3370, 照片, 思念的東西
pet_24643, 3370, 照片, 輝煌的過去
pet_24643, 3370, 照片, 美麗的記憶
pet_24790, 3370, 照片, 收藏
pet_24790, 3370, 照片, 寫真
pet_24751, 3386, 清理, 乾淨
pet_24677, 3386, 清理, 乾淨
pet_19806, 3386, 清理, 乾淨
pet_24164, 3386, 清理, 乾淨
pet_24541, 3386, 清理, 整潔
pet_24164, 3386, 清理, 整潔
pet_24677, 3386, 清理, 整齊
pet_24164, 3386, 清理, 整齊
pet_15081, 3386, 清理, 整齊
pet_24677, 3386, 清理, 舒服
pet_24677, 3386, 清理, 心情愉悅
pet_24677, 3386, 清理, 發洩
pet_24751, 3386, 清理, 心情
pet_24751, 3386, 清理, 儀容
pet_24665, 3399, 信用, 有用的
pet_24677, 3399, 信用, 必要
pet_24677, 3399, 信用, 有價值
pet_24677, 3399, 信用, 有用
pet_24677, 3399, 信用, 一輩子
pet_24785, 3399, 信用, 重要
pet_24814, 3399, 信用, 無價
pet_8581, 3399, 信用, 無價
pet_24763, 3386, 嘗試, 增加經驗
pet_24643, 3386, 嘗試, 增加經驗
pet_24641, 3384, 白蘭地, 很烈
pet_24785, 3384, 白蘭地, 喝醉
pet_4283, 3399, 假設, 可驗證的
pet_4283, 3399, 假設, 理論
pet_4283, 3399, 假設, 實驗
pet_8581, 3399, 假設, 和現實相反
pet_8581, 3399, 假設, 預測
pet_8581, 3399, 假設, 實驗性
pet_23784, 3399, 假設, 猜測
pet_24260, 3384, 氧, 供人生存
pet_24260, 3384, 氧, 幫助生命
pet_24855, 3380, 粉末, 寫黑板
pet_8581, 3370, 螞蟻, 矮子
pet_8581, 3370, 螞蟻, 矮子
pet_24793, 3399, 貓科動物, 有個性
